index,type,name,resident,streamed,parentStack
2255,xmodelmesh,veh_t7_civ_truck_med_attch_flatbed_lod12d2ab3ad,472,19696,|veh_t7_civ_truck_med_attch_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2256,xmodelmesh,veh_t7_civ_truck_med_attch_flatbed_lod1e09ba875,464,28224,|veh_t7_civ_truck_med_attch_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2257,xmodelmesh,veh_t7_civ_truck_med_attch_flatbed_col42b231ba,4088,0,|veh_t7_civ_truck_med_attch_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2258,xmodel,veh_t7_civ_truck_med_attch_flatbed_ethiopia,3064,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2259,image,i_mtl_veh_t7_decal_ruhanga_safari_logo_c,1625,0,|mc/mtl_veh_t7_ethiopia_safari_decal|material|veh_t7_civ_truck_med_attch_decal_ruhanga|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2260,material,mc/mtl_veh_t7_ethiopia_safari_decal,471,0,|veh_t7_civ_truck_med_attch_decal_ruhanga|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2261,xmodelmesh,veh_t7_civ_truck_med_decal_ruhanga_logod50488cb,1232,0,|veh_t7_civ_truck_med_attch_decal_ruhanga|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2262,xmodel,veh_t7_civ_truck_med_attch_decal_ruhanga,916,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2263,material,mc/mtl_veh_t7_civ_truck_med_util_topattach_box,1604,0,|veh_t7_civ_truck_med_attch_light_bar_base|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2264,xmodelmesh,veh_t7_civ_truck_med_attch_light_bar_lod0f8030e80,4136,0,|veh_t7_civ_truck_med_attch_light_bar|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2265,xmodelmesh,veh_t7_civ_truck_med_attch_light_bar_lod09dad2ffc,360,6224,|veh_t7_civ_truck_med_attch_light_bar|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2266,xmodelmesh,veh_t7_civ_truck_med_attch_light_bar_col3aba418d,1552,0,|veh_t7_civ_truck_med_attch_light_bar|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2267,xmodel,veh_t7_civ_truck_med_attch_light_bar,1080,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2268,xmodelmesh,veh_t7_civ_truck_med_attch_light_bar_base_lod03ef15497,4000,0,|veh_t7_civ_truck_med_attch_light_bar_base|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2269,xmodelmesh,veh_t7_civ_truck_med_attch_light_bar_base_lod0ed77f749,248,6240,|veh_t7_civ_truck_med_attch_light_bar_base|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2270,xmodelmesh,veh_t7_civ_truck_med_attch_light_bar_base_col42af3472,1712,0,|veh_t7_civ_truck_med_attch_light_bar_base|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2271,xmodel,veh_t7_civ_truck_med_attch_light_bar_base,1192,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2272,material,mc/mtl_veh_t7_civ_truck_med_body_neutral,1672,0,|veh_t7_civ_truck_med_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2273,material,mc/mtl_veh_t7_civ_truck_med_body_paint2_ethiopia,1600,0,|veh_t7_civ_truck_med_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2274,xmodelmesh,veh_t7_civ_truck_med_base_short_lod19921b744,2264,1065120,|veh_t7_civ_truck_med_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2275,xmodel,veh_t7_civ_truck_med_flatbed_ethiopia,44216,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2276,image,i_mtl_p7_zm_zod_pastry_carts_m,119,755112,|mc/mtl_p7_zm_zod_pastry_carts_tin|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2277,image,i_mtl_p7_zm_zod_pastry_carts_o,287,65536,|mc/mtl_p7_zm_zod_pastry_carts_tin|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2278,image,i_mtl_p7_zm_zod_pastry_carts_n,295,1419960,|mc/mtl_p7_zm_zod_pastry_carts_tin|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2279,material,mc/mtl_p7_zm_zod_pastry_carts_wood_bare,1587,0,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2280,material,mc/mtl_p7_zm_zod_pastry_carts_iron,1744,0,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2281,xmodelmesh,p7_zm_zod_pastry_carts_wheel_lod0af0baae3,360,44704,|p7_zm_zod_pastry_cart_wheel|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2282,xmodelmesh,p7_zm_zod_pastry_carts_wheel_lod03c579b1b,360,80512,|p7_zm_zod_pastry_cart_wheel|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2283,xmodelmesh,p7_zm_zod_pastry_carts_wheel_cold0ad8ce3,16008,0,|p7_zm_zod_pastry_cart_wheel|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2284,xmodel,p7_zm_zod_pastry_cart_wheel,14240,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2285,image,i_t7_micro_wood_plywood_red_n,126,399072,|mc/mtl_p7_zm_zod_pastry_carts_wood_red|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2286,image,i_t7_micro_wood_plywood_white_c,280,218440,|mc/mtl_p7_zm_zod_pastry_carts_wood_red|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2287,material,mc/mtl_p7_zm_zod_pastry_carts_wood_red,1562,0,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2288,image,i_t7_micro_wood_01_n,37,371384,|mc/mtl_p7_zm_zod_pastry_carts_wood_grey|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2289,image,i_t7_micro_wood_01_c,269,218440,|mc/mtl_p7_zm_zod_pastry_carts_wood_grey|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2290,material,mc/mtl_p7_zm_zod_pastry_carts_wood_grey,1582,0,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2291,image,i_t7_micro_metal_bare_scuffed_01_g,123,196608,|mc/mtl_veh_t7_city_car_wheel_rim_inner|material|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2292,image,i_t7_micro_metal_painted_02_s,286,720896,|mc/mtl_p7_bag_satchel_modern_metal|material|p7_bag_satchel_modern_black|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2293,material,mc/mtl_p7_zm_zod_pastry_carts_tin,2071,0,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2294,techset,mc/lit_decal_diffuse_reveal#e6142445,141873,0,|mc/t7_decal_signage_vintage_orange|material|veh_t7_civ_truck_med_attch_decal_vintage_delivery|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2295,image,i_t7_concrete_painted_wet_white_r,106,720896,|mc/mtl_p7_zm_zod_pastry_carts_logo_devil|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2296,image,i_mtl_p7_zm_zod_pastry_carts_logo_devil_c,306,109232,|mc/mtl_p7_zm_zod_pastry_carts_logo_devil|material|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2297,material,mc/mtl_p7_zm_zod_pastry_carts_logo_devil,1211,0,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2298,xmodelmesh,p7_zm_zod_pastry_carts_lod04e33aa5d,792,78584,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2299,xmodelmesh,p7_zm_zod_pastry_carts_lod091e2a2fb,792,126608,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2300,xmodelmesh,p7_zm_zod_pastry_carts_col435cfcf3,18872,0,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2301,xmodel,p7_zm_zod_pastry_cart_devil_red,14496,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2302,image,i_veh_t7_misc_decal_noise_01,30,0,|mc/mtl_veh_t7_shattered_glass_tinted_sing|material|veh_t7_civ_city_car_dest_attach_blu_sing|xmodel|veh_t7_civ_city_car_destructible_blue_sing|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2303,image,i_mtl_license_mount_short_o,124,56952,|mc/mtl_t7_civ_license_plate_mount_short|material|veh_t7_civ_license_plate_mount_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2304,image,core_dirt_dark_n,273,393224,|mc/mtl_t7_civ_license_plate_mount_long|material|veh_t7_civ_license_plate_mount_long|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2305,image,core_rock_dark_g,265,218440,|mc/mtl_t7_civ_license_plate_mount_long|material|veh_t7_civ_license_plate_mount_long|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2306,image,i_mtl_license_mount_short_n,308,196632,|mc/mtl_t7_civ_license_plate_mount_short|material|veh_t7_civ_license_plate_mount_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2307,image,core_metal_light_g,251,196584,|mc/mtl_veh_t7_city_car_wheel_lug_base|material|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2308,image,ch_metal_rusty_01_col,278,196608,|mc/mtl_t7_civ_license_plate_mount_long|material|veh_t7_civ_license_plate_mount_long|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2309,material,mc/mtl_t7_civ_license_plate_mount_short,1911,0,|veh_t7_civ_license_plate_mount_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2310,material,mc/mtl_t7_civ_license_plate_mount_side,1608,0,|veh_t7_civ_license_plate_mount_long|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2311,xmodelmesh,veh_t7_civ_license_plates_mount_short_lod0b782eb62,1976,0,|veh_t7_civ_license_plate_mount_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2312,xmodelmesh,veh_t7_civ_license_plates_mount_short_lod04f969fc7,2792,0,|veh_t7_civ_license_plate_mount_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2313,xmodel,veh_t7_civ_license_plate_mount_short,516,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2314,physpreset,veh_t7_civ_sedan_standard_licenseplate_physpreset,50,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2315,physconstraints,veh_t7_civ_sedan_standard_launch_license,41,0,|veh_t7_civ_license_plate_back_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2316,image,i_mtl_license_cairo_o,2846,0,|mc/mtl_t7_civ_license_plate_cairo_color|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2317,image,i_mtl_license_cairo_n,110,1419960,|mc/mtl_t7_civ_license_plate_cairo_color|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2318,image,i_mtl_license_cairo_c,270,742728,|mc/mtl_t7_civ_license_plate_cairo_color|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2319,material,mc/mtl_t7_civ_license_plate_cairo,1351,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2320,image,i_t7_veh_decal_bolt_06_o,2817,0,|mc/mtl_t7_civ_license_plate_screw|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2321,image,i_t7_veh_decal_bolt_06_n,5585,0,|mc/mtl_veh_t7_decal_keylatch|material|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2322,image,i_t7_micro_metal_grunge_lathed_01_g,188,196608,|mc/mtl_t7_civ_license_plate_zurich_decal_digit_y|material|veh_t7_civ_license_plate_front_zurich_compact_org|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2323,image,i_t7_veh_decal_bolt_06_c,5761,0,|mc/mtl_veh_t7_decal_keylatch|material|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2324,image,i_t7_micro_metal_grunge_lathed_01_s,188,65536,|mc/mtl_t7_civ_badge_citycar_01_dead|material|veh_t7_civ_city_car_dead_green|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2325,material,mc/mtl_t7_civ_license_plate_screw,1269,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2326,material,mc/mtl_t7_civ_license_plate_cairo_back,1512,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2327,image,core_metal_rusty_g,107,196608,|mc/mtl_t7_civ_license_plate_sing_decal_digit_j|material|veh_t7_civ_license_plate_back_singapore_compact_blu|xmodel|veh_t7_civ_city_car_destructible_blue_sing|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2328,material,mc/mtl_t7_civ_license_plate_cairo_color,1421,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2329,techset,mc/lit_decal_plus#e6142445,28,0,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_6|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2330,image,i_mtl_license_cairo_egypt_decal_n,242,65624,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_back|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2331,image,i_mtl_license_cairo_egypt_decal_c,11186,0,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_back|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2332,material,mc/mtl_t7_civ_license_plate_cairo_egypt_decal,1464,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2333,image,i_mtl_license_cairo_egypt_decal_digit_0_n,138,196544,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_0|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2334,image,i_mtl_license_cairo_egypt_decal_digit_0_c,298,65536,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_0|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2335,material,mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_0,1228,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2336,image,i_mtl_license_cairo_egypt_decal_digit_3_n,298,196608,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_3|material|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2337,image,i_mtl_license_cairo_egypt_decal_digit_3_c,298,65536,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_3|material|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2338,material,mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_3,796,0,|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2339,image,i_mtl_license_cairo_egypt_decal_digit_2_n,298,196608,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_2|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2340,image,i_mtl_license_cairo_egypt_decal_digit_2_c,298,65536,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_2|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2341,material,mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_2,796,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2342,image,i_mtl_license_cairo_egypt_decal_digit_7_n,298,196608,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_7|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2343,image,i_mtl_license_cairo_egypt_decal_digit_7_c,298,65536,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_7|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2344,material,mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_7,796,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2345,image,i_mtl_license_cairo_egypt_decal_digit_8_n,298,196608,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_8|material|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2346,image,i_mtl_license_cairo_egypt_decal_digit_8_c,298,65536,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_8|material|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2347,material,mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_8,796,0,|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2348,image,i_mtl_license_cairo_egypt_decal_digit_1_n,298,196608,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_1|material|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2349,image,i_mtl_license_cairo_egypt_decal_digit_1_c,298,65536,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_1|material|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2350,material,mc/mtl_t7_civ_license_plate_cairo_egypt_decal_digit_1,796,0,|veh_t7_civ_license_plate_front_cairo_compact_grn|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2351,image,i_t7_micro_metal_grunge_lathed_01_m,268,65512,|mc/mtl_t7_civ_license_plate_cairo_egypt_decal_back|material|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2352,material,mc/mtl_t7_civ_license_plate_cairo_egypt_decal_back,356,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2353,image,i_t7_decal_grunge_calcium_drip_02_n,148,720920,|mc/mtl_t7_decal_grunge_drip_zurich|material|veh_t7_civ_license_plate_front_zurich_compact_org|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2354,image,i_t7_decal_grunge_calcium_drip_02_c,292,720896,|mc/mtl_t7_decal_grunge_drip_zurich|material|veh_t7_civ_license_plate_front_zurich_compact_org|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2355,material,mc/mtl_t7_decal_grunge_drip_02,1368,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2356,xmodelmesh,veh_t7_civ_license_plates_cairo_back_lod040cbb8e2,5104,0,|veh_t7_civ_license_plate_back_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2357,xmodelmesh,veh_t7_civ_license_plates_cairo_back_lod037dbaac7,1600,5216,|veh_t7_civ_license_plate_back_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2358,xmodelmesh,veh_t7_civ_license_plates_cairo_back_cold6d6e05e,560,0,|veh_t7_civ_license_plate_back_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2359,xmodel,veh_t7_civ_license_plate_back_cairo_compact_grn,1796,0,|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
2360,physconstraints,veh_t7_civ_sedan_standard_launch_license_front,47,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2361,xmodelmesh,veh_t7_civ_license_plates_cairo_front_lod047942c98,4877,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2362,xmodelmesh,veh_t7_civ_license_plates_cairo_front_lod074acc8c7,1600,5376,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
2363,xmodelmesh,veh_t7_civ_license_plates_cairo_front_col80e4583c,560,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
